block_id,neighborhood_source,lon,lat,area,st_north,st_east,st_south,st_west,dates_nonzero,mean_persons,max_persons,total_persons,persistence,in_panel_261,latest_individuals,latest_tents_structures,latest_vehicles,latest_persons_adj,donor_in_block,nearest_donor_m,donor_within_200m,donor_within_400m,donor_within_800m,shelter_in_block,nearest_shelter_m,shelter_within_200m,shelter_within_400m,shelter_within_800m,foodsite_in_block,nearest_foodsite_m,foodsite_within_200m,foodsite_within_400m,foodsite_within_800m,restaurant_within_200m,restaurant_within_400m,restaurant_within_800m,restaurant_in_block,nearest_restaurant_m,unserved_need,supply_within_400m
21ST_ST_ISLAND_AV,Sherman Heights,-117.1453325,32.709933,Outside Perimeter,ISLAND_AV,21ST_ST,J_ST,20TH_ST,,,,,,False,0,0.0,0,0.0,0,385.3,0,1,2,0,133.8,1,2,7,0,231.6,0,1,2,0,0,0,0,,0.0,1
20TH_ST_ISLAND_AV,Sherman Heights,-117.1462789,32.7099376,Outside Perimeter,ISLAND_AV,20TH_ST,J_ST,19TH_ST,,,,,,False,0,0.0,0,0.0,0,308.6,0,2,2,0,141.7,1,2,7,0,143.3,1,1,2,0,0,0,0,,0.0,2
20TH_ST_J_ST,Sherman Heights,-117.1462467,32.7088883,Outside Perimeter,J_ST,20TH_ST,K_ST,19TH_ST,,,,,,False,0,0.0,0,0.0,0,388.6,0,2,2,0,152.2,1,2,8,0,177.4,1,1,2,0,0,0,0,,0.0,2
22ND_ST_MARKET_ST,Sherman Heights,-117.1444428,32.7110048,Outside Perimeter,MARKET_ST,22ND_ST,ISLAND_AV,21ST_ST,,,,,,False,0,0.0,0,0.0,0,430.4,0,0,2,0,172.6,1,2,7,0,341.9,0,1,1,0,0,0,0,,0.0,0
21ST_ST_MARKET_ST,Sherman Heights,-117.1453454,32.7109963,Outside Perimeter,MARKET_ST,21ST_ST,ISLAND_AV,20TH_ST,,,,,,False,0,0.0,0,0.0,0,346.9,0,1,2,0,208.9,0,3,7,0,265.7,0,1,1,0,0,0,0,,0.0,1
19TH_ST_ISLAND_AV,Sherman Heights,-117.147112,32.7099383,Outside Perimeter,ISLAND_AV,19TH_ST,J_ST,I-5_NB,,,,,,False,0,0.0,0,0.0,0,248.0,0,2,2,0,73.6,1,3,7,0,66.3,1,1,2,0,0,0,0,,0.0,2
25TH_ST_SR-94_EB,Sherman Heights,-117.1421398,32.7128513,Outside Perimeter,SR-94_EB,25TH_ST,G_ST,22ND_ST,,,,,,False,0,0.0,0,0.0,0,659.9,0,0,2,0,411.7,0,0,5,0,629.6,0,0,1,0,0,0,0,,0.0,0
22ND_ST_SR-94_EB_ON_RA,Sherman Heights,-117.1461263,32.7125135,Outside Perimeter,SR-94_EB_ON_RA,22ND_ST,MARKET_ST,I-5_NB_OFF_RA,,,,,,False,1,7.0,0,13.25,0,291.9,0,1,2,0,271.0,0,4,7,0,340.3,0,1,1,0,0,0,0,,0.0,1
24TH_ST_MARKET_ST,Sherman Heights,-117.1432164,32.7110029,Outside Perimeter,MARKET_ST,24TH_ST,ISLAND_AV,22ND_ST,,,,,,False,0,0.0,0,0.0,0,544.5,0,0,2,0,182.7,1,1,5,0,449.7,0,0,1,0,0,0,0,,0.0,0
24TH_ST_G_ST,Sherman Heights,-117.143221,32.7121115,Outside Perimeter,G_ST,24TH_ST,MARKET_ST,22ND_ST,,,,,,False,0,0.0,0,0.0,0,545.5,0,0,2,0,299.7,0,1,5,0,500.2,0,0,1,0,0,0,0,,0.0,0
21ST_ST_J_ST,Sherman Heights,-117.1453383,32.708886,Outside Perimeter,J_ST,21ST_ST,K_ST,20TH_ST,,,,,,False,0,0.0,0,0.0,0,449.8,0,0,2,0,142.8,1,2,8,0,252.0,0,1,2,0,0,0,0,,0.0,0
19TH_ST_MARKET_ST,Sherman Heights,-117.1471172,32.7109932,Outside Perimeter,MARKET_ST,19TH_ST,ISLAND_AV,I-5_NB,,,,,,False,1,5.0,4,17.869999999999997,0,185.2,1,2,2,0,175.0,1,4,8,0,147.4,1,1,1,0,0,0,0,,0.0,2
25TH_ST_G_ST,Sherman Heights,-117.1413559,32.7121302,Outside Perimeter,G_ST,25TH_ST,MARKET_ST,24TH_ST,,,,,,False,0,0.0,0,0.0,0,719.4,0,0,1,0,383.5,0,1,4,0,657.0,0,0,1,0,0,0,0,,0.0,0
25TH_ST_K_ST,Sherman Heights,-117.1413004,32.7078924,Outside Perimeter,K_ST,25TH_ST,L_ST,24TH_ST,,,,,,False,0,0.0,0,0.0,0,825.5,0,0,0,0,309.8,0,1,3,0,644.7,0,0,1,0,0,0,0,,0.0,0
24TH_ST_ISLAND_AV,Sherman Heights,-117.1432088,32.7094203,Outside Perimeter,ISLAND_AV,24TH_ST,K_ST,22ND_ST,,,,,,False,0,0.0,0,0.0,0,589.8,0,0,2,0,74.6,1,1,4,0,432.1,0,0,1,0,0,0,0,,0.0,0
22ND_ST_J_ST,Sherman Heights,-117.1444379,32.7088943,Outside Perimeter,J_ST,22ND_ST,K_ST,21ST_ST,,,,,,False,0,0.0,0,0.0,0,516.5,0,0,2,0,78.9,1,2,8,0,330.7,0,1,2,0,0,0,0,,0.0,0
24TH_ST_K_ST,Sherman Heights,-117.143186,32.7078535,Outside Perimeter,K_ST,24TH_ST,L_ST,22ND_ST,,,,,,False,0,0.0,0,0.0,0,679.2,0,0,2,0,198.5,1,1,5,0,483.4,0,0,2,0,0,0,0,,0.0,0
22ND_ST_K_ST,Sherman Heights,-117.1444354,32.7078447,Outside Perimeter,K_ST,22ND_ST,L_ST,21ST_ST,,,,,,False,0,0.0,0,0.0,0,590.2,0,0,2,0,188.7,1,2,7,0,383.0,0,1,2,0,0,0,0,,0.0,0
22ND_ST_G_ST,Sherman Heights,-117.1444422,32.7121,Outside Perimeter,G_ST,22ND_ST,MARKET_ST,21ST_ST,,,,,,False,0,0.0,0,0.0,0,432.1,0,0,2,0,292.4,0,1,7,0,405.5,0,0,1,0,0,0,0,,0.0,0
22ND_ST_ISLAND_AV,Sherman Heights,-117.1444268,32.7099351,Outside Perimeter,ISLAND_AV,22ND_ST,J_ST,21ST_ST,,,,,,False,0,0.0,0,0.0,0,462.4,0,0,2,1,62.8,1,2,7,0,316.3,0,1,1,0,0,0,0,,0.0,0
21ST_ST_K_ST,Sherman Heights,-117.1453286,32.7078362,Outside Perimeter,K_ST,21ST_ST,L_ST,20TH_ST,,,,,,False,0,0.0,0,0.0,0,528.6,0,0,2,0,223.1,0,2,8,0,318.4,0,1,2,0,0,0,0,,0.0,0
21ST_ST_G_ST,Sherman Heights,-117.145372,32.7120866,Outside Perimeter,G_ST,21ST_ST,MARKET_ST,20TH_ST,,,,,,False,0,0.0,0,0.0,0,346.0,0,1,2,0,315.3,0,3,7,0,341.3,0,1,1,0,0,0,0,,0.0,1
25TH_ST_MARKET_ST,Sherman Heights,-117.1413415,32.7110545,Outside Perimeter,MARKET_ST,25TH_ST,ISLAND_AV,24TH_ST,,,,,,False,0,0.0,0,0.0,0,719.0,0,0,1,0,303.2,0,1,4,0,620.8,0,0,1,0,0,0,0,,0.0,0
25TH_ST_ISLAND_AV,Sherman Heights,-117.1413337,32.7099983,Outside Perimeter,ISLAND_AV,25TH_ST,J_ST,24TH_ST,,,,,,False,0,0.0,0,0.0,0,737.3,0,0,1,0,255.8,0,1,3,0,606.1,0,0,1,0,0,0,0,,0.0,0
25TH_ST_J_ST,Sherman Heights,-117.1413245,32.7089464,Outside Perimeter,J_ST,25TH_ST,K_ST,24TH_ST,,,,,,False,0,0.0,0,0.0,0,773.1,0,0,1,0,258.1,0,1,2,0,613.9,0,0,1,0,0,0,0,,0.0,0
20TH_ST_MARKET_ST,Sherman Heights,-117.1462566,32.7109976,Outside Perimeter,MARKET_ST,20TH_ST,ISLAND_AV,19TH_ST,,,,,,False,0,0.0,0,0.0,0,263.0,0,2,2,0,214.6,0,3,7,0,196.6,1,1,1,0,0,0,0,,0.0,2
20TH_ST_K_ST,Sherman Heights,-117.1462333,32.7078318,Outside Perimeter,K_ST,20TH_ST,L_ST,19TH_ST,,,,,,False,0,0.0,0,0.0,0,461.2,0,0,2,0,231.0,0,2,8,0,263.7,0,1,2,0,0,0,0,,0.0,0
20TH_ST_G_ST,Sherman Heights,-117.1463384,32.7120933,Outside Perimeter,G_ST,20TH_ST,MARKET_ST,19TH_ST,,,,,,False,0,0.0,0,0.0,0,257.9,0,2,2,0,261.4,0,4,7,0,289.7,0,1,1,0,0,0,0,,0.0,2
KETTNER_BL_W_E_ST,Marina,-117.1701433,32.7140949,Marina,W_E_ST,KETTNER_BL,W_F_ST,PACIFIC_HY,8.0,5.458333333333333,19.25,65.5,0.6666666666666666,True,0,0.0,0,0.0,0,303.9,0,4,7,0,1078.8,0,0,0,0,1116.4,0,0,0,0,0,0,0,,5.458333333333333,4
KETTNER_BL_W_F_ST,Marina,-117.1701177,32.7130513,Marina,W_F_ST,KETTNER_BL,W_G_ST,PACIFIC_HY,4.0,1.2083333333333333,10.5,14.5,0.3333333333333333,True,0,0.0,0,0.0,0,209.2,0,3,8,0,1105.4,0,0,0,0,1197.7,0,0,0,0,0,0,0,,1.2083333333333333,3
KETTNER_BL_W_G_ST,Marina,-117.1701176,32.7120006,Marina,W_G_ST,KETTNER_BL,W_HARBOR_DR,PACIFIC_HY,3.0,0.5,4.0,6.0,0.25,True,4,0.0,0,4.0,0,96.1,1,3,9,0,1131.9,0,0,0,0,1209.2,0,0,0,0,0,0,0,,0.5,3
COLUMBIA_ST_W_G_ST,Marina,-117.1682576,32.7119064,Marina,W_G_ST,COLUMBIA_ST,W_HARBOR_DR,KETTNER_BL,9.0,1.2916666666666667,3.0,15.5,0.75,True,1,0.0,0,1.0,0,224.3,0,2,11,0,969.0,0,0,0,0,1038.0,0,0,0,0,0,0,0,,1.2916666666666667,2
STATE_ST_W_G_ST,Marina,-117.1669646,32.7120126,Marina,W_G_ST,STATE_ST,W_MARKET_ST,COLUMBIA_ST,5.0,0.4791666666666667,1.75,5.75,0.4166666666666667,True,0,0.0,0,0.0,0,259.8,0,2,13,0,851.4,0,0,0,0,916.5,0,0,0,0,0,0,0,,0.4791666666666667,2
CALIFORNIA_ST_W_BROADWAY,Columbia,-117.1705741,32.715156,Columbia,W_BROADWAY,CALIFORNIA_ST,W_E_ST,PACIFIC_HY,1.0,0.0833333333333333,1.0,1.0,0.0833333333333333,True,0,0.0,0,0.0,0,317.8,0,3,8,0,1037.4,0,0,0,0,1070.3,0,0,0,0,0,0,0,,0.0833333333333333,3
10TH_AV_MARKET_ST,South East Village,-117.1560318,32.7109825,East Village,MARKET_ST,10TH_AV,ISLAND_AV,09TH_AV,4.0,0.5025,3.03,6.029999999999999,0.3333333333333333,True,0,0.0,0,0.0,0,297.5,0,3,15,0,443.3,0,0,6,0,207.0,0,2,3,0,0,0,0,,0.0,3
10TH_AV_G_ST,East Village,-117.1560204,32.7120547,East Village,G_ST,10TH_AV,MARKET_ST,09TH_AV,9.0,4.5,18.25,54.0,0.75,True,1,0.0,0,1.0,0,384.7,0,1,13,0,383.8,0,1,5,0,94.3,2,2,2,0,0,0,0,,0.0,1
11TH_AV_MARKET_ST,South East Village,-117.155121,32.7109849,East Village,MARKET_ST,11TH_AV,ISLAND_AV,10TH_AV,5.0,1.0833333333333333,4.0,13.0,0.4166666666666667,True,0,0.0,0,0.0,0,367.9,0,1,12,0,369.1,0,2,6,0,239.8,0,2,3,0,0,0,0,,0.0,1
11TH_AV_G_ST,East Village,-117.1551275,32.7120633,East Village,G_ST,11TH_AV,MARKET_ST,10TH_AV,5.0,1.4583333333333333,10.75,17.5,0.4166666666666667,True,0,0.0,0,0.0,0,440.9,0,0,12,0,438.9,0,0,6,0,152.5,1,2,3,0,0,0,0,,0.0,0
KETTNER_BL_W_BROADWAY,Columbia,-117.169627,32.7151597,Columbia,W_BROADWAY,KETTNER_BL,W_E_ST,CALIFORNIA_ST,2.0,0.3125,2.0,3.75,0.1666666666666666,True,0,0.0,0,0.0,0,250.3,0,2,9,0,965.8,0,0,0,0,1001.1,0,0,0,0,0,0,0,,0.3125,2
11TH_AV_A_ST,City Center,-117.1551703,32.7183485,City Center,A_ST,11TH_AV,B_ST,10TH_AV,11.0,3.145833333333333,8.0,37.75,0.9166666666666666,True,3,1.0,0,4.75,0,470.8,0,0,4,0,503.3,0,0,3,0,596.3,0,0,4,0,0,0,0,,3.145833333333333,0
10TH_AV_A_ST,City Center,-117.1560903,32.7183488,City Center,A_ST,10TH_AV,B_ST,09TH_AV,4.0,0.6666666666666666,5.0,8.0,0.3333333333333333,True,0,0.0,0,0.0,0,399.0,0,1,4,0,455.0,0,0,3,0,573.3,0,0,4,0,0,0,0,,0.6666666666666666,1
PARK_BL_B_ST,City Center,-117.1542247,32.7172888,City Center,B_ST,PARK_BL,C_ST,11TH_AV,11.0,4.6875,11.75,56.25,0.9166666666666666,True,10,1.0,0,11.75,0,508.8,0,0,4,0,486.9,0,0,4,0,529.3,0,0,3,0,0,0,0,,4.6875,0
11TH_AV_B_ST,City Center,-117.1551753,32.7172964,City Center,B_ST,11TH_AV,C_ST,10TH_AV,11.0,5.270833333333333,22.75,63.25,0.9166666666666666,True,0,0.0,0,0.0,0,423.1,0,0,4,0,417.4,0,0,4,0,487.4,0,0,3,0,0,0,0,,5.270833333333333,0
01ST_AV_W_A_ST,City Center,-117.1642723,32.7182995,City Center,W_A_ST,01ST_AV,W_B_ST,FRONT_ST,2.0,0.3333333333333333,3.0,4.0,0.1666666666666666,True,3,0.0,0,3.0,0,277.5,0,3,8,0,357.0,0,1,3,0,397.2,0,1,3,0,0,0,0,,0.0,3
03RD_AV_A_ST,City Center,-117.1629391,32.7177955,City Center,A_ST,03RD_AV,C_ST,01ST_AV,10.0,21.39583333333333,65.25,256.75,0.8333333333333334,True,64,0.0,0,64.0,0,274.2,0,5,8,0,329.9,0,1,3,0,381.3,0,1,4,0,0,0,0,,0.0,5
01ST_AV_W_B_ST,City Center,-117.1642733,32.7172579,City Center,W_B_ST,01ST_AV,W_C_ST,FRONT_ST,3.0,1.2291666666666667,7.0,14.75,0.25,True,4,1.0,0,5.75,0,197.4,1,4,8,0,444.7,0,0,2,0,490.9,0,0,3,0,0,0,0,,1.2291666666666667,4
09TH_AV_B_ST,City Center,-117.1570047,32.7172966,City Center,B_ST,09TH_AV,C_ST,08TH_AV,6.0,1.596666666666667,7.0,19.16,0.5,True,0,0.0,0,0.0,0,263.7,0,2,5,0,311.2,0,1,3,0,445.8,0,0,4,0,0,0,0,,1.596666666666667,2
09TH_AV_A_ST,City Center,-117.1569918,32.7183434,City Center,A_ST,09TH_AV,B_ST,08TH_AV,2.0,0.7708333333333334,8.25,9.25,0.1666666666666666,True,0,0.0,0,0.0,0,334.8,0,2,5,0,419.0,0,0,2,0,515.5,0,0,5,0,0,0,0,,0.7708333333333334,2
UNION_ST_W_B_ST,Columbia,-117.1660315,32.7172451,Columbia,W_B_ST,UNION_ST,W_C_ST,STATE_ST,4.0,0.3333333333333333,1.0,4.0,0.3333333333333333,True,1,0.0,0,1.0,0,77.0,2,3,9,0,558.1,0,0,2,0,595.7,0,0,2,0,0,0,0,,0.3333333333333333,3
COLUMBIA_ST_W_ASH_ST,Columbia,-117.1678351,32.7193473,Columbia,W_ASH_ST,COLUMBIA_ST,W_A_ST,INDIA_ST,4.0,0.4166666666666667,2.0,5.0,0.3333333333333333,True,2,0.0,0,2.0,0,278.7,0,2,5,0,607.1,0,0,2,0,621.2,0,0,2,0,0,0,0,,0.4166666666666667,2
PARK_BL_A_ST,City Center,-117.1542312,32.7183468,City Center,A_ST,PARK_BL,B_ST,11TH_AV,9.0,4.671666666666667,15.03,56.06,0.75,True,1,0.0,0,1.0,0,548.3,0,0,4,0,561.9,0,0,4,0,631.1,0,0,3,0,0,0,0,,4.671666666666667,0
07TH_AV_A_ST,City Center,-117.158841,32.7183422,City Center,A_ST,07TH_AV,B_ST,06TH_AV,5.0,0.8333333333333334,3.0,10.0,0.4166666666666667,True,0,0.0,0,0.0,0,246.3,0,3,6,0,346.0,0,2,3,0,386.7,0,1,5,0,0,0,0,,0.0,3
06TH_AV_A_ST,City Center,-117.1597219,32.7183308,City Center,A_ST,06TH_AV,B_ST,05TH_AV,6.0,1.8958333333333333,9.75,22.75,0.5,True,1,0.0,0,1.0,0,238.1,0,4,7,0,293.3,0,1,3,0,340.6,0,1,5,0,0,0,0,,0.0,4
UNION_ST_W_A_ST,Columbia,-117.1660611,32.7182992,Columbia,W_A_ST,UNION_ST,W_B_ST,STATE_ST,12.0,8.270833333333334,25.75,99.25,1.0,True,1,0.0,0,1.0,0,160.3,1,3,8,0,492.5,0,0,2,0,522.4,0,0,3,0,0,0,0,,8.270833333333334,3
STATE_ST_W_A_ST,Columbia,-117.1669419,32.7182948,Columbia,W_A_ST,STATE_ST,W_B_ST,COLUMBIA_ST,2.0,0.4375,3.5,5.25,0.1666666666666666,True,0,0.0,0,0.0,0,144.7,2,2,9,0,565.7,0,0,1,0,592.0,0,0,2,0,0,0,0,,0.4375,2
FRONT_ST_W_B_ST,City Center,-117.1651867,32.7172606,City Center,W_B_ST,FRONT_ST,W_C_ST,UNION_ST,9.0,7.375,20.5,88.5,0.75,True,0,0.0,0,0.0,0,153.9,1,3,8,0,499.3,0,0,2,0,540.9,0,0,2,0,0,0,0,,7.375,3
FRONT_ST_W_A_ST,City Center,-117.165161,32.7182965,City Center,W_A_ST,FRONT_ST,W_B_ST,UNION_ST,9.0,5.979166666666667,12.25,71.75,0.75,True,1,0.0,0,1.0,0,210.7,0,3,8,0,421.6,0,0,3,0,456.2,0,0,3,0,0,0,0,,5.979166666666667,3
INDIA_ST_W_ASH_ST,Columbia,-117.1687367,32.7193441,Columbia,W_ASH_ST,INDIA_ST,W_A_ST,KETTNER_BL,7.0,0.875,2.75,10.5,0.5833333333333334,True,1,0.0,0,1.0,0,296.5,0,2,4,0,689.9,0,0,1,0,702.4,0,0,1,0,0,0,0,,0.875,2
INDIA_ST_W_A_ST,Columbia,-117.1687155,32.7182884,Columbia,W_A_ST,INDIA_ST,W_B_ST,KETTNER_BL,5.0,0.8958333333333334,5.0,10.75,0.4166666666666667,True,0,1.0,0,1.75,0,186.6,1,2,8,0,719.3,0,0,1,0,740.2,0,0,1,0,0,0,0,,0.8958333333333334,2
KETTNER_BL_W_ASH_ST,Columbia,-117.169622,32.7193394,Columbia,W_ASH_ST,KETTNER_BL,W_A_ST,CALIFORNIA_ST,2.0,0.2291666666666666,1.75,2.75,0.1666666666666666,True,0,0.0,0,0.0,0,330.2,0,2,5,0,771.6,0,0,1,0,782.9,0,0,1,0,0,0,0,,0.2291666666666666,2
KETTNER_BL_W_A_ST,Columbia,-117.1696087,32.7172597,Columbia,W_A_ST,KETTNER_BL,W_BROADWAY,Map_Border,10.0,4.270833333333333,7.75,51.25,0.8333333333333334,True,5,0.0,0,5.0,0,177.0,1,2,8,0,840.8,0,0,0,0,866.1,0,0,0,0,0,0,0,,4.270833333333333,2
CALIFORNIA_ST_W_ASH_ST,Columbia,-117.1705567,32.7177515,Columbia,W_ASH_ST,CALIFORNIA_ST,W_BROADWAY,PACIFIC_HY,8.0,0.7291666666666666,1.75,8.75,0.6666666666666666,True,1,0.0,0,1.0,0,279.1,0,2,7,0,901.8,0,0,0,0,922.1,0,0,0,0,0,0,0,,0.7291666666666666,2
STATE_ST_W_ASH_ST,Columbia,-117.1669349,32.7193487,Columbia,W_ASH_ST,STATE_ST,W_A_ST,COLUMBIA_ST,5.0,2.020833333333333,11.75,24.25,0.4166666666666667,True,0,0.0,0,0.0,0,261.8,0,2,7,0,524.9,0,0,2,0,541.2,0,0,4,0,0,0,0,,2.020833333333333,2
05TH_AV_B_ST,City Center,-117.160627,32.7172852,City Center,B_ST,05TH_AV,C_ST,04TH_AV,9.0,4.3125,28.0,51.75,0.75,True,2,0.0,0,2.0,0,160.4,1,5,8,0,340.9,0,2,2,0,421.5,0,0,5,0,0,0,0,,4.3125,5
PARK_BL_C_ST,City Center,-117.1542651,32.7162557,City Center,C_ST,PARK_BL,BROADWAY,11TH_AV,12.0,6.25,16.0,75.0,1.0,True,16,0.0,0,16.0,0,474.3,0,0,6,0,428.5,0,0,3,0,434.8,0,0,2,0,0,0,0,,6.25,0
11TH_AV_C_ST,City Center,-117.1551682,32.7162482,City Center,C_ST,11TH_AV,BROADWAY,10TH_AV,11.0,6.395833333333333,22.75,76.75,0.9166666666666666,True,5,1.0,0,6.75,0,392.1,0,1,5,0,351.2,0,1,4,0,384.2,0,1,3,0,0,0,0,,0.0,1
05TH_AV_A_ST,City Center,-117.1606385,32.7183298,City Center,A_ST,05TH_AV,B_ST,04TH_AV,3.0,0.7916666666666666,5.5,9.5,0.25,True,2,2.0,0,5.5,0,260.0,0,4,8,0,254.7,0,1,3,0,308.0,0,1,5,0,0,0,0,,0.0,4
08TH_AV_B_ST,City Center,-117.157879,32.7172848,City Center,B_ST,08TH_AV,C_ST,07TH_AV,6.0,0.75,3.0,9.0,0.5,True,3,0.0,0,3.0,0,194.0,1,4,5,0,282.7,0,1,2,0,446.9,0,0,4,0,0,0,0,,0.75,4
07TH_AV_B_ST,City Center,-117.1588132,32.7172886,City Center,B_ST,07TH_AV,C_ST,06TH_AV,7.0,1.5833333333333333,4.0,19.0,0.5833333333333334,True,3,0.0,0,3.0,0,137.2,1,4,7,0,278.6,0,1,2,0,466.1,0,0,4,0,0,0,0,,1.5833333333333333,4
STATE_ST_W_B_ST,Columbia,-117.1669394,32.7172463,Columbia,W_B_ST,STATE_ST,W_C_ST,COLUMBIA_ST,6.0,0.7291666666666666,2.0,8.75,0.5,True,2,0.0,0,2.0,1,30.4,2,3,12,0,625.1,0,0,1,0,658.9,0,0,1,0,0,0,0,,0.7291666666666666,3
COLUMBIA_ST_W_B_ST,Columbia,-117.167824,32.7172386,Columbia,W_B_ST,COLUMBIA_ST,W_C_ST,INDIA_ST,4.0,0.5833333333333334,3.0,7.0,0.3333333333333333,True,3,0.0,0,3.0,1,48.9,2,2,11,0,694.7,0,0,1,0,725.4,0,0,1,0,0,0,0,,0.5833333333333334,2
COLUMBIA_ST_W_C_ST,Columbia,-117.1678207,32.7162135,Columbia,W_C_ST,COLUMBIA_ST,W_BROADWAY,INDIA_ST,7.0,1.5,7.0,18.0,0.5833333333333334,True,2,0.0,0,2.0,0,65.3,2,3,11,0,760.4,0,0,1,0,796.5,0,0,1,0,0,0,0,,1.5,3
COLUMBIA_ST_W_A_ST,Columbia,-117.1678202,32.7182872,Columbia,W_A_ST,COLUMBIA_ST,W_B_ST,INDIA_ST,2.0,0.1666666666666666,1.0,2.0,0.1666666666666666,True,1,0.0,0,1.0,0,165.6,2,2,9,0,641.2,0,0,1,0,664.6,0,0,1,0,0,0,0,,0.1666666666666666,2
06TH_AV_B_ST,City Center,-117.1597396,32.7172918,City Center,B_ST,06TH_AV,C_ST,05TH_AV,6.0,1.6458333333333333,7.0,19.75,0.5,True,7,0.0,0,7.0,0,123.6,1,4,8,0,300.7,0,2,2,0,444.5,0,0,5,0,0,0,0,,1.6458333333333333,4
04TH_AV_B_ST,City Center,-117.1615558,32.7172806,City Center,B_ST,04TH_AV,C_ST,03RD_AV,8.0,11.625,47.75,139.5,0.6666666666666666,True,1,0.0,0,1.0,0,201.0,0,5,8,0,358.4,0,2,2,0,414.1,0,0,5,0,0,0,0,,11.625,5
UNION_ST_W_ASH_ST,Columbia,-117.1660488,32.7193532,Columbia,W_ASH_ST,UNION_ST,W_A_ST,STATE_ST,12.0,11.669166666666667,25.25,140.03,1.0,True,3,2.0,0,6.5,0,271.2,0,2,7,0,444.8,0,0,2,0,463.8,0,0,4,0,0,0,0,,11.669166666666667,2
08TH_AV_A_ST,City Center,-117.1579005,32.718341,City Center,A_ST,08TH_AV,B_ST,07TH_AV,1.0,0.0833333333333333,1.0,1.0,0.0833333333333333,True,0,0.0,0,0.0,0,281.5,0,2,5,0,398.2,0,1,3,0,448.6,0,0,5,0,0,0,0,,0.0833333333333333,2
10TH_AV_C_ST,City Center,-117.1560671,32.7162421,City Center,C_ST,10TH_AV,BROADWAY,09TH_AV,8.0,7.395833333333333,55.5,88.75,0.6666666666666666,True,5,0.0,0,5.0,0,311.6,0,2,5,0,278.7,0,1,4,0,347.3,0,2,3,0,0,0,0,,0.0,2
PARK_BL_BROADWAY,City Center,-117.1542276,32.7152116,City Center,BROADWAY,PARK_BL,E_ST,11TH_AV,9.0,1.7291666666666667,7.0,20.75,0.75,True,1,0.0,0,1.0,0,465.8,0,0,7,0,402.8,0,0,5,0,342.6,0,2,2,0,0,0,0,,0.0,0
04TH_AV_A_ST,City Center,-117.161562,32.7183232,City Center,A_ST,04TH_AV,B_ST,03RD_AV,10.0,3.3125,7.75,39.75,0.8333333333333334,True,2,0.0,0,2.0,0,305.2,0,4,8,0,242.4,0,1,3,0,298.0,0,1,5,0,0,0,0,,0.0,4
INDIA_ST_W_B_ST,Columbia,-117.1687224,32.7167409,Columbia,W_B_ST,INDIA_ST,W_BROADWAY,KETTNER_BL,9.0,4.7525,15.03,57.03,0.75,True,5,0.0,0,5.0,0,86.6,2,2,10,0,795.4,0,0,1,0,826.1,0,0,0,0,0,0,0,,4.7525,2
08TH_AV_BROADWAY,City Center,-117.1578757,32.7151887,City Center,BROADWAY,08TH_AV,E_ST,07TH_AV,4.0,5.5025,40.25,66.03,0.3333333333333333,True,0,0.0,0,0.0,0,124.7,2,4,8,0,72.7,1,1,3,0,217.1,0,2,3,0,0,0,0,,0.0,4
11TH_AV_BROADWAY,City Center,-117.1551477,32.715209,City Center,BROADWAY,11TH_AV,E_ST,10TH_AV,10.0,3.333333333333333,13.75,40.0,0.8333333333333334,True,1,0.0,0,1.0,0,379.7,0,1,8,0,317.3,0,1,5,0,292.9,0,2,2,0,0,0,0,,0.0,1
09TH_AV_C_ST,City Center,-117.1569898,32.7162425,City Center,C_ST,09TH_AV,BROADWAY,08TH_AV,9.0,6.75,24.0,81.0,0.75,True,0,0.0,0,0.0,0,232.1,0,3,6,0,214.0,0,1,3,0,328.8,0,2,3,0,0,0,0,,0.0,3
08TH_AV_C_ST,City Center,-117.1578665,32.7162322,City Center,C_ST,08TH_AV,BROADWAY,07TH_AV,4.0,0.5833333333333334,2.0,7.0,0.3333333333333333,True,2,0.0,0,2.0,0,153.0,2,4,7,0,170.1,1,1,3,0,330.7,0,1,3,0,0,0,0,,0.0,4
08TH_AV_E_ST,East Village,-117.1578739,32.7141511,East Village,E_ST,08TH_AV,F_ST,07TH_AV,12.0,27.3875,62.31,328.65,1.0,True,9,2.0,0,12.5,0,178.3,1,4,11,0,93.0,1,1,5,0,108.9,2,2,2,0,0,0,0,,0.0,4
09TH_AV_F_ST,East Village,-117.1569871,32.7131219,East Village,F_ST,09TH_AV,G_ST,08TH_AV,12.0,4.1925,11.5,50.31,1.0,True,2,0.0,1,4.029999999999999,0,319.0,0,1,14,0,234.5,0,1,5,2,35.4,2,2,2,0,0,0,0,,0.0,1
08TH_AV_F_ST,East Village,-117.1578741,32.7131096,East Village,F_ST,08TH_AV,G_ST,07TH_AV,7.0,1.5416666666666667,5.5,18.5,0.5833333333333334,True,0,0.0,0,0.0,0,273.6,0,3,13,0,197.1,1,1,4,0,57.8,2,2,2,0,0,0,0,,0.0,3
09TH_AV_E_ST,East Village,-117.15698,32.7141617,East Village,E_ST,09TH_AV,F_ST,08TH_AV,12.0,29.8175,60.25,357.81,1.0,True,5,3.0,0,10.25,0,243.5,0,3,12,0,159.1,1,1,5,0,100.5,2,2,2,0,0,0,0,,0.0,3
