agency_id,donation_id,business_id,hotspot_block_id,agency_to_supplier_miles,supplier_to_hotspot_miles,route_total_miles,route_duration_minutes,route_available,food_compatible,route_error,distance_method
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,10TH_AV_G_ST,13.290197745168218,2.7173804978923086,16.007578243060525,22.108333333333334,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,03RD_AV_C_ST,13.290197745168218,2.9213145231846016,16.21151226835282,22.681666666666665,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,I-5_SB_IMPERIAL_AV,13.290197745168218,3.4429556390678435,16.73315338423606,23.483333333333334,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_C_ST,13.290197745168218,2.643437326016066,15.933635071184284,22.173333333333332,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_B_ST,13.290197745168218,2.840101308359182,16.1302990535274,22.455,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,04TH_AV_BEECH_ST,13.290197745168218,2.174053527399984,15.464251272568202,22.653333333333336,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,KETTNER_BL_W_A_ST,13.290197745168218,2.709240535274,15.999438280442218,23.31,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_BROADWAY,13.290197745168218,2.740557643362761,16.030755388530977,22.558333333333337,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,09TH_AV_F_ST,13.290197745168218,2.948965541239163,16.239163286407383,23.00166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,03RD_AV_J_ST,13.290197745168218,3.338441004533524,16.628638749701743,23.451666666666668,True,True,,osrm_openstreetmap_driving
