demand_id,demand_block_id,demand_area,demand_lat,demand_lon,demand_value,supplier_id,supplier_block_id,supplier_area,supplier_lat,supplier_lon,distribution_id,distribution_block_id,distribution_area,distribution_lat,distribution_lon,demand_to_supplier_miles,supplier_to_distribution_miles,demand_to_distribution_miles,triple_total_miles,distance_method,point_location_assumption
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.25,0.559,0.31,0.809,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.25,0.559,0.31,0.809,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.25,0.174,0.424,0.424,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.25,0.547,0.797,0.797,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.302,1.454,1.153,1.757,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.302,0.611,0.31,0.914,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.302,0.611,0.31,0.914,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.302,0.122,0.424,0.425,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.302,0.495,0.797,0.798,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.382,1.222,1.153,1.604,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.382,0.379,0.31,0.761,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.382,0.379,0.31,0.761,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.382,0.661,0.424,1.043,local_equirectangular_manhattan_miles,block_centroid
demand_PARK_BL_MARKET_ST,PARK_BL_MARKET_ST,East Village,32.7109863,-117.1541961,1,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.382,0.728,0.797,1.11,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.393,0.565,0.799,0.959,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.393,0.378,0.772,0.772,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.393,0.378,0.772,0.772,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.393,1.112,1.505,1.505,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.393,1.485,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.912,0.983,0.799,1.894,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.912,0.449,0.772,1.361,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.912,0.449,0.772,1.361,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.912,0.743,1.505,1.654,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.912,0.966,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.938,1.009,0.799,1.947,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.938,0.574,0.772,1.512,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.938,0.574,0.772,1.512,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.938,0.867,1.505,1.805,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.938,0.94,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.547,0.47,0.799,1.017,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.547,0.373,0.772,0.919,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.547,0.373,0.772,0.919,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.547,1.106,1.505,1.653,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.547,1.479,1.878,2.026,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.527,0.594,0.799,1.121,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.527,0.249,0.772,0.776,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.527,0.249,0.772,0.776,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.527,0.982,1.505,1.509,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.527,1.355,1.878,1.882,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.421,0.49,0.799,0.911,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.421,0.353,0.772,0.773,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.421,0.353,0.772,0.773,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.421,1.086,1.505,1.507,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.421,1.459,1.878,1.88,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.986,1.057,0.799,2.043,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.986,0.522,0.772,1.507,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.986,0.522,0.772,1.507,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.986,0.815,1.505,1.801,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.986,0.892,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.964,1.035,0.799,1.999,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.964,0.397,0.772,1.361,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.964,0.397,0.772,1.361,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.964,0.69,1.505,1.654,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.964,0.914,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,1.174,1.245,0.799,2.419,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,1.174,0.559,0.772,1.733,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,1.174,0.559,0.772,1.733,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,1.174,0.852,1.505,2.026,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,1.174,0.704,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.426,0.808,0.799,1.234,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.426,0.5,0.772,0.926,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.426,0.5,0.772,0.926,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.426,1.079,1.505,1.505,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.426,1.452,1.878,1.878,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.21,0.589,0.799,0.799,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.21,0.563,0.772,0.773,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.21,0.563,0.772,0.773,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.21,1.297,1.505,1.507,local_equirectangular_manhattan_miles,block_centroid
demand_STATE_ST_W_BROADWAY,STATE_ST_W_BROADWAY,Columbia,32.7151604,-117.1678381,1,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.21,1.67,1.878,1.88,local_equirectangular_manhattan_miles,block_centroid
