point_id,point_type,name,block_id,area,lat,lon,demand_value,demand_date,food_type,quantity_lbs,estimated_meals,available_from,available_until,frequency,data_status,source_file,notes
demand_01ST_AV_I-5_SB,demand,01ST_AV_I-5_SB,01ST_AV_I-5_SB,Cortez,32.7227731,-117.1643142,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_ASH_ST,demand,01ST_AV_W_ASH_ST,01ST_AV_W_ASH_ST,Cortez,32.7193598,-117.1642985,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_A_ST,demand,01ST_AV_W_A_ST,01ST_AV_W_A_ST,City Center,32.7182995,-117.1642723,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_BEECH_ST,demand,01ST_AV_W_BEECH_ST,01ST_AV_W_BEECH_ST,Cortez,32.7204067,-117.1643077,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_BROADWAY,demand,01ST_AV_W_BROADWAY,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_B_ST,demand,01ST_AV_W_B_ST,01ST_AV_W_B_ST,City Center,32.7172579,-117.1642733,5.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_CEDAR_ST,demand,01ST_AV_W_CEDAR_ST,01ST_AV_W_CEDAR_ST,Cortez,32.7214641,-117.1643624,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_C_ST,demand,01ST_AV_W_C_ST,01ST_AV_W_C_ST,City Center,32.7162294,-117.1642716,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_E_ST,demand,01ST_AV_W_E_ST,01ST_AV_W_E_ST,City Center,32.7141304,-117.1642743,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_F_ST,demand,01ST_AV_W_F_ST,01ST_AV_W_F_ST,City Center,32.713081,-117.164253,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_G_ST,demand,01ST_AV_W_G_ST,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_ISLAND_AV,demand,01ST_AV_W_ISLAND_AV,01ST_AV_W_ISLAND_AV,Marina,32.7097153,-117.1643067,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_01ST_AV_W_MARKET_ST,demand,01ST_AV_W_MARKET_ST,01ST_AV_W_MARKET_ST,Marina,32.7109322,-117.164209,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_ASH_ST,demand,02ND_AV_ASH_ST,02ND_AV_ASH_ST,Cortez,32.7193655,-117.1634028,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_BEECH_ST,demand,02ND_AV_BEECH_ST,02ND_AV_BEECH_ST,Cortez,32.7204076,-117.1633936,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_CEDAR_ST,demand,02ND_AV_CEDAR_ST,02ND_AV_CEDAR_ST,Cortez,32.7214684,-117.1634179,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_C_ST,demand,02ND_AV_C_ST,02ND_AV_C_ST,City Center,32.7162296,-117.163365,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_G_ST,demand,02ND_AV_G_ST,02ND_AV_G_ST,Marina,32.7120049,-117.1633075,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_I-5_SB,demand,02ND_AV_I-5_SB,02ND_AV_I-5_SB,Cortez,32.7225051,-117.1634219,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_ISLAND_AV,demand,02ND_AV_ISLAND_AV,02ND_AV_ISLAND_AV,Marina,32.7098806,-117.1633191,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_02ND_AV_MARKET_ST,demand,02ND_AV_MARKET_ST,02ND_AV_MARKET_ST,Marina,32.7109377,-117.1633132,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_ASH_ST,demand,03RD_AV_ASH_ST,03RD_AV_ASH_ST,Cortez,32.7193651,-117.162472,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_A_ST,demand,03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_BEECH_ST,demand,03RD_AV_BEECH_ST,03RD_AV_BEECH_ST,Cortez,32.7204129,-117.1624858,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_CEDAR_ST,demand,03RD_AV_CEDAR_ST,03RD_AV_CEDAR_ST,Cortez,32.7214529,-117.1624937,4.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_C_ST,demand,03RD_AV_C_ST,03RD_AV_C_ST,City Center,32.7162277,-117.162456,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_G_ST,demand,03RD_AV_G_ST,03RD_AV_G_ST,Marina,32.7120133,-117.1624121,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_I-5_SB,demand,03RD_AV_I-5_SB,03RD_AV_I-5_SB,Cortez,32.7223266,-117.1625336,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_ISLAND_AV,demand,03RD_AV_ISLAND_AV,03RD_AV_ISLAND_AV,Marina,32.7098903,-117.1623956,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_J_ST,demand,03RD_AV_J_ST,03RD_AV_J_ST,Marina,32.7084097,-117.1623282,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_03RD_AV_MARKET_ST,demand,03RD_AV_MARKET_ST,03RD_AV_MARKET_ST,Marina,32.7109401,-117.1623893,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_ASH_ST,demand,04TH_AV_ASH_ST,04TH_AV_ASH_ST,Cortez,32.719375,-117.1615803,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_A_ST,demand,04TH_AV_A_ST,04TH_AV_A_ST,City Center,32.7183232,-117.161562,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_BEECH_ST,demand,04TH_AV_BEECH_ST,04TH_AV_BEECH_ST,Cortez,32.7204154,-117.1615763,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_BROADWAY,demand,04TH_AV_BROADWAY,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_B_ST,demand,04TH_AV_B_ST,04TH_AV_B_ST,City Center,32.7172806,-117.1615558,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_CEDAR_ST,demand,04TH_AV_CEDAR_ST,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,6,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_C_ST,demand,04TH_AV_C_ST,04TH_AV_C_ST,City Center,32.7162311,-117.1615429,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_G_ST,demand,04TH_AV_G_ST,04TH_AV_G_ST,Marina,32.7120166,-117.1615051,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_I-5_SB,demand,04TH_AV_I-5_SB,04TH_AV_I-5_SB,Cortez,32.7222703,-117.1616025,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_ISLAND_AV,demand,04TH_AV_ISLAND_AV,04TH_AV_ISLAND_AV,Marina,32.7098934,-117.1614691,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_J_ST,demand,04TH_AV_J_ST,04TH_AV_J_ST,Marina,32.7088488,-117.1614727,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_04TH_AV_MARKET_ST,demand,04TH_AV_MARKET_ST,04TH_AV_MARKET_ST,Marina,32.7109505,-117.1614943,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_ASH_ST,demand,05TH_AV_ASH_ST,05TH_AV_ASH_ST,Cortez,32.7193752,-117.1606493,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_A_ST,demand,05TH_AV_A_ST,05TH_AV_A_ST,City Center,32.7183298,-117.1606385,5.5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_BEECH_ST,demand,05TH_AV_BEECH_ST,05TH_AV_BEECH_ST,Cortez,32.7204177,-117.1606585,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_BROADWAY,demand,05TH_AV_BROADWAY,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,6,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_B_ST,demand,05TH_AV_B_ST,05TH_AV_B_ST,City Center,32.7172852,-117.160627,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_CEDAR_ST,demand,05TH_AV_CEDAR_ST,05TH_AV_CEDAR_ST,Cortez,32.7214611,-117.1606714,13,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_C_ST,demand,05TH_AV_C_ST,05TH_AV_C_ST,City Center,32.7162302,-117.1606236,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_E_ST,demand,05TH_AV_E_ST,05TH_AV_E_ST,Gaslamp,32.7141324,-117.1606053,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_F_ST,demand,05TH_AV_F_ST,05TH_AV_F_ST,Gaslamp,32.7130875,-117.1605939,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_G_ST,demand,05TH_AV_G_ST,05TH_AV_G_ST,Gaslamp,32.7120267,-117.1605939,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_I-5_SB,demand,05TH_AV_I-5_SB,05TH_AV_I-5_SB,Cortez,32.7222727,-117.1606357,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_ISLAND_AV,demand,05TH_AV_ISLAND_AV,05TH_AV_ISLAND_AV,Gaslamp,32.709901,-117.1605805,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_J_ST,demand,05TH_AV_J_ST,05TH_AV_J_ST,Gaslamp,32.7088473,-117.160541,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_K_ST,demand,05TH_AV_K_ST,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_05TH_AV_MARKET_ST,demand,05TH_AV_MARKET_ST,05TH_AV_MARKET_ST,Gaslamp,32.710951,-117.1605705,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_ASH_ST,demand,06TH_AV_ASH_ST,06TH_AV_ASH_ST,Cortez,32.7193801,-117.159752,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_A_ST,demand,06TH_AV_A_ST,06TH_AV_A_ST,City Center,32.7183308,-117.1597219,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_BEECH_ST,demand,06TH_AV_BEECH_ST,06TH_AV_BEECH_ST,Cortez,32.7204162,-117.1597464,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_BROADWAY,demand,06TH_AV_BROADWAY,06TH_AV_BROADWAY,Gaslamp,32.7151784,-117.1597059,8,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_B_ST,demand,06TH_AV_B_ST,06TH_AV_B_ST,City Center,32.7172918,-117.1597396,7,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_CEDAR_ST,demand,06TH_AV_CEDAR_ST,06TH_AV_CEDAR_ST,Cortez,32.7214606,-117.1597531,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_C_ST,demand,06TH_AV_C_ST,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,16,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_E_ST,demand,06TH_AV_E_ST,06TH_AV_E_ST,Gaslamp,32.7141385,-117.1596919,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_F_ST,demand,06TH_AV_F_ST,06TH_AV_F_ST,Gaslamp,32.713099,-117.1596933,4,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_G_ST,demand,06TH_AV_G_ST,06TH_AV_G_ST,Gaslamp,32.7120348,-117.1596875,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_I-5_SB,demand,06TH_AV_I-5_SB,06TH_AV_I-5_SB,Cortez,32.722368,-117.1597543,4.03,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_ISLAND_AV,demand,06TH_AV_ISLAND_AV,06TH_AV_ISLAND_AV,Gaslamp,32.7099052,-117.1596516,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_J_ST,demand,06TH_AV_J_ST,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_K_ST,demand,06TH_AV_K_ST,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_L_ST,demand,06TH_AV_L_ST,06TH_AV_L_ST,Gaslamp,32.7068019,-117.1597181,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_06TH_AV_MARKET_ST,demand,06TH_AV_MARKET_ST,06TH_AV_MARKET_ST,Gaslamp,32.7109659,-117.1596713,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_ASH_ST,demand,07TH_AV_ASH_ST,07TH_AV_ASH_ST,Cortez,32.7193765,-117.158832,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_A_ST,demand,07TH_AV_A_ST,07TH_AV_A_ST,City Center,32.7183422,-117.158841,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_BEECH_ST,demand,07TH_AV_BEECH_ST,07TH_AV_BEECH_ST,Cortez,32.7204099,-117.1588194,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_BROADWAY,demand,07TH_AV_BROADWAY,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_B_ST,demand,07TH_AV_B_ST,07TH_AV_B_ST,City Center,32.7172886,-117.1588132,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_CEDAR_ST,demand,07TH_AV_CEDAR_ST,07TH_AV_CEDAR_ST,Cortez,32.7214614,-117.1588533,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_C_ST,demand,07TH_AV_C_ST,07TH_AV_C_ST,City Center,32.7162388,-117.1588143,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_E_ST,demand,07TH_AV_E_ST,07TH_AV_E_ST,East Village,32.7141496,-117.1587996,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_F_ST,demand,07TH_AV_F_ST,07TH_AV_F_ST,East Village,32.7130998,-117.1587686,4,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_G_ST,demand,07TH_AV_G_ST,07TH_AV_G_ST,East Village,32.7120424,-117.1587796,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_I-5_SB,demand,07TH_AV_I-5_SB,07TH_AV_I-5_SB,Cortez,32.7224379,-117.1588123,6,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_ISLAND_AV,demand,07TH_AV_ISLAND_AV,07TH_AV_ISLAND_AV,East Village,32.7099117,-117.1587482,5.5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_J_ST,demand,07TH_AV_J_ST,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_07TH_AV_MARKET_ST,demand,07TH_AV_MARKET_ST,07TH_AV_MARKET_ST,East Village,32.7109631,-117.1587475,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_ASH_ST,demand,08TH_AV_ASH_ST,08TH_AV_ASH_ST,Cortez,32.7193799,-117.1579077,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_A_ST,demand,08TH_AV_A_ST,08TH_AV_A_ST,City Center,32.718341,-117.1579005,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_BEECH_ST,demand,08TH_AV_BEECH_ST,08TH_AV_BEECH_ST,Cortez,32.7204208,-117.1579315,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_BROADWAY,demand,08TH_AV_BROADWAY,08TH_AV_BROADWAY,City Center,32.7151887,-117.1578757,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_B_ST,demand,08TH_AV_B_ST,08TH_AV_B_ST,City Center,32.7172848,-117.157879,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_CEDAR_ST,demand,08TH_AV_CEDAR_ST,08TH_AV_CEDAR_ST,Cortez,32.7214624,-117.1579206,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_C_ST,demand,08TH_AV_C_ST,08TH_AV_C_ST,City Center,32.7162322,-117.1578665,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_DATE_ST,demand,08TH_AV_DATE_ST,08TH_AV_DATE_ST,Cortez,32.7224837,-117.1579578,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_E_ST,demand,08TH_AV_E_ST,08TH_AV_E_ST,East Village,32.7141511,-117.1578739,12.5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_F_ST,demand,08TH_AV_F_ST,08TH_AV_F_ST,East Village,32.7131096,-117.1578741,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_G_ST,demand,08TH_AV_G_ST,08TH_AV_G_ST,East Village,32.7120448,-117.1578632,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_ISLAND_AV,demand,08TH_AV_ISLAND_AV,08TH_AV_ISLAND_AV,East Village,32.7099063,-117.1578277,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_08TH_AV_MARKET_ST,demand,08TH_AV_MARKET_ST,08TH_AV_MARKET_ST,East Village,32.7109649,-117.1578318,4,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_ASH_ST,demand,09TH_AV_ASH_ST,09TH_AV_ASH_ST,Cortez,32.7193836,-117.1569963,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_A_ST,demand,09TH_AV_A_ST,09TH_AV_A_ST,City Center,32.7183434,-117.1569918,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_BEECH_ST,demand,09TH_AV_BEECH_ST,09TH_AV_BEECH_ST,Cortez,32.7204252,-117.1570225,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_BROADWAY,demand,09TH_AV_BROADWAY,09TH_AV_BROADWAY,City Center,32.7151974,-117.156977,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_B_ST,demand,09TH_AV_B_ST,09TH_AV_B_ST,City Center,32.7172966,-117.1570047,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_CEDAR_ST,demand,09TH_AV_CEDAR_ST,09TH_AV_CEDAR_ST,Cortez,32.7214682,-117.1570136,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_C_ST,demand,09TH_AV_C_ST,09TH_AV_C_ST,City Center,32.7162425,-117.1569898,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_DATE_ST,demand,09TH_AV_DATE_ST,09TH_AV_DATE_ST,Cortez,32.722482,-117.1570188,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_E_ST,demand,09TH_AV_E_ST,09TH_AV_E_ST,East Village,32.7141617,-117.15698,10.25,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_F_ST,demand,09TH_AV_F_ST,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,4.03,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_G_ST,demand,09TH_AV_G_ST,09TH_AV_G_ST,East Village,32.7120459,-117.156925,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_09TH_AV_ISLAND_AV,demand,09TH_AV_ISLAND_AV,09TH_AV_ISLAND_AV,East Village,32.7099196,-117.156932,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
